Timestamp,Milliseconds,Millibars
2019-04-11 16:47:45,13802,0.0
2019-04-11 16:47:45,13901,0.0
2019-04-11 16:47:45,14001,0.0
2019-04-11 16:47:45,14102,0.0
2019-04-11 16:47:45,14201,0.0
2019-04-11 16:47:45,14301,0.0
2019-04-11 16:47:46,14402,0.0
2019-04-11 16:47:46,14501,0.0
2019-04-11 16:47:46,14601,0.0
2019-04-11 16:47:46,14702,0.0
2019-04-11 16:47:46,14801,0.0
2019-04-11 16:47:46,14901,0.0
2019-04-11 16:47:46,15001,0.0
2019-04-11 16:47:46,15101,0.0
2019-04-11 16:47:46,15201,0.0
2019-04-11 16:47:46,15301,0.0
2019-04-11 16:47:47,15402,0.0
2019-04-11 16:47:47,15501,0.0
2019-04-11 16:47:47,15601,0.0
2019-04-11 16:47:47,15702,0.0
2019-04-11 16:47:47,15801,0.0
2019-04-11 16:47:47,15902,0.0
2019-04-11 16:47:47,16001,0.0
2019-04-11 16:47:47,16101,0.0
2019-04-11 16:47:47,16202,0.0
2019-04-11 16:47:47,16301,0.0
2019-04-11 16:47:48,16401,0.0
2019-04-11 16:47:48,16502,0.0
2019-04-11 16:47:48,16601,0.0
2019-04-11 16:47:48,16702,0.0
2019-04-11 16:47:48,16801,0.0
2019-04-11 16:47:48,16901,0.0
2019-04-11 16:47:48,17001,0.0
2019-04-11 16:47:48,17102,0.0
2019-04-11 16:47:48,17201,0.0
2019-04-11 16:47:48,17302,0.0
2019-04-11 16:47:49,17401,0.0
2019-04-11 16:47:49,17501,0.0
2019-04-11 16:47:49,17602,0.0
2019-04-11 16:47:49,17701,0.0
2019-04-11 16:47:49,17801,0.0
2019-04-11 16:47:49,17902,0.0
2019-04-11 16:47:49,18001,0.0
2019-04-11 16:47:49,18101,0.0
2019-04-11 16:47:49,18202,0.0
2019-04-11 16:47:49,18301,0.0
2019-04-11 16:47:50,18402,0.0
2019-04-11 16:47:50,18501,0.0
2019-04-11 16:47:50,18601,0.0
2019-04-11 16:47:50,18701,0.0
2019-04-11 16:47:50,18801,0.0
2019-04-11 16:47:50,18902,0.0
2019-04-11 16:47:50,19001,0.0
2019-04-11 16:47:50,19102,0.0
2019-04-11 16:47:50,19201,0.0
2019-04-11 16:47:50,19302,0.0
2019-04-11 16:47:51,19401,0.0
2019-04-11 16:47:51,19501,0.0
2019-04-11 16:47:51,19601,0.0
2019-04-11 16:47:51,19701,0.0
2019-04-11 16:47:51,19801,0.0
2019-04-11 16:47:51,19901,0.0
2019-04-11 16:47:51,20002,0.0
2019-04-11 16:47:51,20101,0.0
2019-04-11 16:47:51,20201,0.0
2019-04-11 16:47:51,20301,0.0
2019-04-11 16:47:52,20401,0.0
2019-04-11 16:47:52,20501,0.0
2019-04-11 16:47:52,20602,0.0
2019-04-11 16:47:52,20701,0.0
2019-04-11 16:47:52,20801,0.0
2019-04-11 16:47:52,20902,0.0
2019-04-11 16:47:52,21001,0.0
2019-04-11 16:47:52,21102,0.0
2019-04-11 16:47:52,21201,0.0
2019-04-11 16:47:52,21301,0.0
2019-04-11 16:47:53,21401,0.0
2019-04-11 16:47:53,21502,0.0
2019-04-11 16:47:53,21601,0.0
2019-04-11 16:47:53,21701,0.0
2019-04-11 16:47:53,21802,0.0
2019-04-11 16:47:53,21901,0.0
2019-04-11 16:47:53,22001,0.0
2019-04-11 16:47:53,22101,0.0
2019-04-11 16:47:53,22202,0.0
2019-04-11 16:47:53,22301,0.0
2019-04-11 16:47:54,22401,0.0
2019-04-11 16:47:54,22501,0.0
2019-04-11 16:47:54,22601,0.0
2019-04-11 16:47:54,22702,0.0
2019-04-11 16:47:54,22801,0.0
2019-04-11 16:47:54,22901,0.0
2019-04-11 16:47:54,23001,0.0
2019-04-11 16:47:54,23102,0.0
2019-04-11 16:47:54,23201,0.0
2019-04-11 16:47:54,23301,0.0
2019-04-11 16:47:55,23402,0.0
2019-04-11 16:47:55,23501,0.0
2019-04-11 16:47:55,23601,0.0
2019-04-11 16:47:55,23702,0.0
2019-04-11 16:47:55,23801,0.0
2019-04-11 16:47:55,23901,0.0
2019-04-11 16:47:55,24002,0.0
2019-04-11 16:47:55,24101,0.0
2019-04-11 16:47:55,24201,0.0
2019-04-11 16:47:55,24301,0.0
2019-04-11 16:47:56,24401,0.0
2019-04-11 16:47:56,24502,0.0
2019-04-11 16:47:56,24601,0.0
2019-04-11 16:47:56,24701,0.0
2019-04-11 16:47:56,24801,0.0
2019-04-11 16:47:56,24901,0.0
2019-04-11 16:47:56,25002,0.0
2019-04-11 16:47:56,25101,0.0
2019-04-11 16:47:56,25201,0.0
2019-04-11 16:47:56,25301,0.0
2019-04-11 16:47:57,25402,0.0
2019-04-11 16:47:57,25501,0.0
2019-04-11 16:47:57,25601,0.0
2019-04-11 16:47:57,25701,0.0
2019-04-11 16:47:57,25802,0.0
2019-04-11 16:47:57,25901,0.0
2019-04-11 16:47:57,26001,0.0
2019-04-11 16:47:57,26102,0.0
2019-04-11 16:47:57,26201,0.0
2019-04-11 16:47:57,26301,0.0
2019-04-11 16:47:58,26402,0.0
2019-04-11 16:47:58,26501,0.0
2019-04-11 16:47:58,26601,0.0
2019-04-11 16:47:58,26702,0.0
2019-04-11 16:47:58,26801,0.0
2019-04-11 16:47:58,26901,0.0
2019-04-11 16:47:58,27001,0.0
2019-04-11 16:47:58,27102,0.0
2019-04-11 16:47:58,27201,0.0
2019-04-11 16:47:58,27301,0.0
2019-04-11 16:47:59,27402,0.0
2019-04-11 16:47:59,27501,0.0
2019-04-11 16:47:59,27601,0.0
2019-04-11 16:47:59,27701,0.0
2019-04-11 16:47:59,27802,0.0
2019-04-11 16:47:59,27901,0.0
2019-04-11 16:47:59,28001,0.0
2019-04-11 16:47:59,28101,0.0
2019-04-11 16:47:59,28202,0.0
2019-04-11 16:47:59,28302,0.0
2019-04-11 16:48:00,28401,0.0
2019-04-11 16:48:00,28501,0.0
2019-04-11 16:48:00,28602,0.0
2019-04-11 16:48:00,28701,0.0
2019-04-11 16:48:00,28801,0.0
2019-04-11 16:48:00,28901,0.0
2019-04-11 16:48:00,29002,0.0
2019-04-11 16:48:00,29101,0.0
2019-04-11 16:48:00,29201,0.0
2019-04-11 16:48:00,29301,0.0
2019-04-11 16:48:01,29401,0.0
2019-04-11 16:48:01,29502,0.0
2019-04-11 16:48:01,29601,0.0
2019-04-11 16:48:01,29701,0.0
2019-04-11 16:48:01,29801,0.0
2019-04-11 16:48:01,29901,0.0
2019-04-11 16:48:01,30002,0.0
2019-04-11 16:48:01,30101,0.0
2019-04-11 16:48:01,30201,0.0
2019-04-11 16:48:01,30301,0.0
2019-04-11 16:48:02,30402,0.0
2019-04-11 16:48:02,30501,0.0
2019-04-11 16:48:02,30601,0.0
2019-04-11 16:48:02,30702,0.0
2019-04-11 16:48:02,30801,0.0
2019-04-11 16:48:02,30901,0.0
2019-04-11 16:48:02,31002,0.0
2019-04-11 16:48:02,31101,0.0
2019-04-11 16:48:02,31201,0.0
2019-04-11 16:48:02,31301,0.0
2019-04-11 16:48:03,31402,0.0
2019-04-11 16:48:03,31501,0.0
2019-04-11 16:48:03,31601,0.0
2019-04-11 16:48:03,31701,0.0
2019-04-11 16:48:03,31801,0.0
2019-04-11 16:48:03,31902,0.0
2019-04-11 16:48:03,32001,0.0
2019-04-11 16:48:03,32101,0.0
2019-04-11 16:48:03,32201,0.0
2019-04-11 16:48:03,32302,0.0
2019-04-11 16:48:04,32401,0.0
2019-04-11 16:48:04,32501,0.0
2019-04-11 16:48:04,32601,0.0
2019-04-11 16:48:04,32701,0.0
2019-04-11 16:48:04,32802,0.0
2019-04-11 16:48:04,32901,0.0
2019-04-11 16:48:04,33001,0.0
2019-04-11 16:48:04,33102,0.0
2019-04-11 16:48:04,33201,0.0
2019-04-11 16:48:04,33301,0.0
2019-04-11 16:48:05,33402,0.0
2019-04-11 16:48:05,33501,0.0
2019-04-11 16:48:05,33601,0.0
2019-04-11 16:48:05,33701,0.0
2019-04-11 16:48:05,33802,0.0
2019-04-11 16:48:05,33901,0.0
2019-04-11 16:48:05,34002,0.0
2019-04-11 16:48:05,34101,0.0
2019-04-11 16:48:05,34201,0.0
2019-04-11 16:48:05,34302,0.0
2019-04-11 16:48:06,34401,0.0
2019-04-11 16:48:06,34501,0.0
2019-04-11 16:48:06,34602,0.0
2019-04-11 16:48:06,34701,0.0
2019-04-11 16:48:06,34801,0.0
2019-04-11 16:48:06,34901,0.0
2019-04-11 16:48:06,35002,0.0
2019-04-11 16:48:06,35101,0.0
2019-04-11 16:48:06,35201,0.0
2019-04-11 16:48:06,35301,0.0
2019-04-11 16:48:07,35402,0.0
2019-04-11 16:48:07,35501,0.0
2019-04-11 16:48:07,35601,0.0
2019-04-11 16:48:07,35702,0.0
2019-04-11 16:48:07,35801,0.0
2019-04-11 16:48:07,35901,0.0
2019-04-11 16:48:07,36001,0.0
2019-04-11 16:48:07,36102,0.0
2019-04-11 16:48:07,36201,0.0
2019-04-11 16:48:07,36301,0.0
2019-04-11 16:48:08,36401,0.0
2019-04-11 16:48:08,36502,0.0
2019-04-11 16:48:08,36601,0.0
2019-04-11 16:48:08,36701,0.0
2019-04-11 16:48:08,36802,0.0
2019-04-11 16:48:08,36901,0.0
2019-04-11 16:48:08,37001,0.0
2019-04-11 16:48:08,37101,0.0
2019-04-11 16:48:08,37202,0.0
2019-04-11 16:48:08,37301,0.0
2019-04-11 16:48:09,37401,0.0
2019-04-11 16:48:09,37502,0.0
2019-04-11 16:48:09,37601,0.0
2019-04-11 16:48:09,37701,0.0
2019-04-11 16:48:09,37802,0.0
2019-04-11 16:48:09,37901,0.0
2019-04-11 16:48:09,38001,0.0
2019-04-11 16:48:09,38101,0.0
2019-04-11 16:48:09,38202,0.0
2019-04-11 16:48:09,38301,0.0
2019-04-11 16:48:10,38401,0.0
2019-04-11 16:48:10,38502,0.0
2019-04-11 16:48:10,38601,0.0
2019-04-11 16:48:10,38701,0.0
2019-04-11 16:48:10,38802,0.0
2019-04-11 16:48:10,38901,0.0
2019-04-11 16:48:10,39001,0.0
2019-04-11 16:48:10,39102,0.0
2019-04-11 16:48:10,39201,0.0
2019-04-11 16:48:10,39301,0.0
2019-04-11 16:48:11,39402,0.0
2019-04-11 16:48:11,39501,0.0
2019-04-11 16:48:11,39601,0.0
2019-04-11 16:48:11,39701,0.0
2019-04-11 16:48:11,39801,0.0
2019-04-11 16:48:11,39901,0.0
2019-04-11 16:48:11,40001,0.0
2019-04-11 16:48:11,40102,0.0
2019-04-11 16:48:11,40201,0.0
2019-04-11 16:48:11,40301,0.0
2019-04-11 16:48:12,40402,0.0
2019-04-11 16:48:12,40501,0.0
2019-04-11 16:48:12,40601,0.0
2019-04-11 16:48:12,40701,0.0
2019-04-11 16:48:12,40802,0.0
2019-04-11 16:48:12,40901,0.0
2019-04-11 16:48:12,41001,0.0
2019-04-11 16:48:12,41102,0.0
2019-04-11 16:48:12,41201,0.0
2019-04-11 16:48:12,41301,0.0
2019-04-11 16:48:13,41401,0.0
2019-04-11 16:48:13,41502,0.0
2019-04-11 16:48:13,41601,0.0
2019-04-11 16:48:13,41701,0.0
2019-04-11 16:48:13,41801,0.0
2019-04-11 16:48:13,41901,0.0
2019-04-11 16:48:13,42002,0.0
2019-04-11 16:48:13,42101,0.0
2019-04-11 16:48:13,42202,0.0
2019-04-11 16:48:13,42301,0.0
2019-04-11 16:48:14,42402,0.0
2019-04-11 16:48:14,42501,0.0
2019-04-11 16:48:14,42601,0.0
2019-04-11 16:48:14,42701,0.0
2019-04-11 16:48:14,42802,0.0
2019-04-11 16:48:14,42901,0.0
2019-04-11 16:48:14,43001,0.0
2019-04-11 16:48:14,43101,0.0
2019-04-11 16:48:14,43202,0.0
2019-04-11 16:48:14,43301,0.0
2019-04-11 16:48:15,43401,0.0
2019-04-11 16:48:15,43501,0.0
2019-04-11 16:48:15,43601,0.0
2019-04-11 16:48:15,43702,0.0
2019-04-11 16:48:15,43801,0.0
2019-04-11 16:48:15,43901,0.0
2019-04-11 16:48:15,44001,0.0
2019-04-11 16:48:15,44102,0.0
2019-04-11 16:48:15,44201,0.0
2019-04-11 16:48:15,44301,0.0
2019-04-11 16:48:16,44401,0.0
2019-04-11 16:48:16,44502,0.0
2019-04-11 16:48:16,44601,0.0
2019-04-11 16:48:16,44701,0.0
2019-04-11 16:48:16,44802,0.0
2019-04-11 16:48:16,44901,0.0
2019-04-11 16:48:16,45001,0.0
2019-04-11 16:48:16,45101,0.0
2019-04-11 16:48:16,45202,0.0
2019-04-11 16:48:16,45301,0.0
2019-04-11 16:48:17,45401,0.0
2019-04-11 16:48:17,45501,0.0
2019-04-11 16:48:17,45602,0.0
2019-04-11 16:48:17,45701,0.0
2019-04-11 16:48:17,45801,0.0
2019-04-11 16:48:17,45901,0.0
2019-04-11 16:48:17,46002,0.0
2019-04-11 16:48:17,46101,0.0
2019-04-11 16:48:17,46201,0.0
2019-04-11 16:48:17,46301,0.0
2019-04-11 16:48:18,46402,0.0
2019-04-11 16:48:18,46501,0.0
2019-04-11 16:48:18,46601,0.0
2019-04-11 16:48:18,46701,0.0
2019-04-11 16:48:18,46801,0.0
2019-04-11 16:48:18,46901,0.0
2019-04-11 16:48:18,47001,0.0
2019-04-11 16:48:18,47102,0.0
2019-04-11 16:48:18,47201,0.0
2019-04-11 16:48:18,47301,0.0
2019-04-11 16:48:19,47401,0.0
2019-04-11 16:48:19,47502,0.0
2019-04-11 16:48:19,47601,0.0
2019-04-11 16:48:19,47701,0.0
2019-04-11 16:48:19,47801,0.0
2019-04-11 16:48:19,47902,0.0
2019-04-11 16:48:19,48001,0.0
2019-04-11 16:48:19,48102,0.0
2019-04-11 16:48:19,48201,0.0
2019-04-11 16:48:19,48301,0.0
2019-04-11 16:48:20,48401,0.0
2019-04-11 16:48:20,48502,0.0
2019-04-11 16:48:20,48601,0.0
2019-04-11 16:48:20,48701,0.0
2019-04-11 16:48:20,48802,0.0
2019-04-11 16:48:20,48901,0.0
2019-04-11 16:48:20,49001,0.0
2019-04-11 16:48:20,49102,0.0
2019-04-11 16:48:20,49201,0.0
2019-04-11 16:48:20,49301,0.0
2019-04-11 16:48:21,49401,0.0
2019-04-11 16:48:21,49502,0.0
2019-04-11 16:48:21,49601,0.0
2019-04-11 16:48:21,49701,0.0
2019-04-11 16:48:21,49801,0.0
2019-04-11 16:48:21,49902,0.0
2019-04-11 16:48:21,50001,0.0
2019-04-11 16:48:21,50101,0.0
2019-04-11 16:48:21,50202,0.0
2019-04-11 16:48:21,50301,0.0
2019-04-11 16:48:22,50401,0.0
2019-04-11 16:48:22,50501,0.0
2019-04-11 16:48:22,50601,0.0
2019-04-11 16:48:22,50702,0.0
2019-04-11 16:48:22,50801,0.0
2019-04-11 16:48:22,50901,0.0
2019-04-11 16:48:22,51002,0.0
2019-04-11 16:48:22,51101,0.0
2019-04-11 16:48:22,51201,0.0
2019-04-11 16:48:22,51301,0.0
2019-04-11 16:48:23,51402,0.0
2019-04-11 16:48:23,51501,0.0
2019-04-11 16:48:23,51601,0.0
2019-04-11 16:48:23,51701,0.0
2019-04-11 16:48:23,51801,0.0
2019-04-11 16:48:23,51902,0.0
2019-04-11 16:48:23,52001,0.0
2019-04-11 16:48:23,52101,0.0
2019-04-11 16:48:23,52202,0.0
2019-04-11 16:48:23,52301,0.0
2019-04-11 16:48:24,52401,0.0
2019-04-11 16:48:24,52501,0.0
2019-04-11 16:48:24,52601,0.0
2019-04-11 16:48:24,52702,0.0
2019-04-11 16:48:24,52801,0.0
2019-04-11 16:48:24,52901,0.0
2019-04-11 16:48:24,53001,0.0
2019-04-11 16:48:24,53101,0.0
2019-04-11 16:48:24,53202,0.0
2019-04-11 16:48:24,53301,0.0
2019-04-11 16:48:25,53401,0.0
2019-04-11 16:48:25,53501,0.0
2019-04-11 16:48:25,53602,0.0
2019-04-11 16:48:25,53701,0.0
2019-04-11 16:48:25,53801,0.0
2019-04-11 16:48:25,53901,0.0
2019-04-11 16:48:25,54002,0.0
2019-04-11 16:48:25,54101,0.0
2019-04-11 16:48:25,54201,0.0
2019-04-11 16:48:25,54302,0.0
2019-04-11 16:48:26,54401,0.0
2019-04-11 16:48:26,54501,0.0
2019-04-11 16:48:26,54601,0.0
2019-04-11 16:48:26,54701,0.0
2019-04-11 16:48:26,54801,0.0
2019-04-11 16:48:26,54902,0.0
2019-04-11 16:48:26,55001,0.0
2019-04-11 16:48:26,55101,0.0
2019-04-11 16:48:26,55202,0.0
2019-04-11 16:48:26,55301,0.0
2019-04-11 16:48:27,55401,0.0
2019-04-11 16:48:27,55501,0.0
2019-04-11 16:48:27,55601,0.0
2019-04-11 16:48:27,55702,0.0
2019-04-11 16:48:27,55801,0.0
2019-04-11 16:48:27,55901,0.0
2019-04-11 16:48:27,56002,0.0
2019-04-11 16:48:27,56101,0.0
2019-04-11 16:48:27,56201,0.0
2019-04-11 16:48:27,56301,0.0
2019-04-11 16:48:28,56402,0.0
2019-04-11 16:48:28,56501,0.0
2019-04-11 16:48:28,56601,0.0
2019-04-11 16:48:28,56701,0.0
2019-04-11 16:48:28,56802,0.0
2019-04-11 16:48:28,56901,0.0
2019-04-11 16:48:28,57001,0.0
2019-04-11 16:48:28,57102,0.0
2019-04-11 16:48:28,57201,0.0
2019-04-11 16:48:28,57301,0.0
2019-04-11 16:48:29,57402,0.0
2019-04-11 16:48:29,57501,0.0
2019-04-11 16:48:29,57602,0.0
2019-04-11 16:48:29,57701,0.0
2019-04-11 16:48:29,57801,0.0
2019-04-11 16:48:29,57902,0.0
2019-04-11 16:48:29,58001,0.0
2019-04-11 16:48:29,58102,0.0
2019-04-11 16:48:29,58201,0.0
2019-04-11 16:48:29,58301,0.0
2019-04-11 16:48:30,58401,0.0
2019-04-11 16:48:30,58502,0.0
2019-04-11 16:48:30,58601,0.0
2019-04-11 16:48:30,58701,0.0
2019-04-11 16:48:30,58802,0.0
2019-04-11 16:48:30,58901,0.0
2019-04-11 16:48:30,59001,0.0
2019-04-11 16:48:30,59101,0.0
2019-04-11 16:48:30,59202,0.0
2019-04-11 16:48:30,59302,0.0
2019-04-11 16:48:31,59401,0.0
2019-04-11 16:48:31,59501,0.0
2019-04-11 16:48:31,59601,0.0
2019-04-11 16:48:31,59701,0.0
2019-04-11 16:48:31,59802,0.0
2019-04-11 16:48:31,59901,0.0
2019-04-11 16:48:31,60001,0.0
2019-04-11 16:48:31,60102,0.0
2019-04-11 16:48:31,60201,0.0
2019-04-11 16:48:31,60301,0.0
2019-04-11 16:48:32,60402,0.0
2019-04-11 16:48:32,60501,0.0
2019-04-11 16:48:32,60601,0.0
2019-04-11 16:48:32,60702,0.0
2019-04-11 16:48:32,60801,0.0
2019-04-11 16:48:32,60901,0.0
2019-04-11 16:48:32,61001,0.0
2019-04-11 16:48:32,61101,0.0
2019-04-11 16:48:32,61202,0.0
2019-04-11 16:48:32,61301,0.0
2019-04-11 16:48:33,61401,0.0
2019-04-11 16:48:33,61501,0.0
2019-04-11 16:48:33,61602,0.0
2019-04-11 16:48:33,61701,0.0
2019-04-11 16:48:33,61801,0.0
2019-04-11 16:48:33,61901,0.0
2019-04-11 16:48:33,62002,0.0
2019-04-11 16:48:33,62101,0.0
2019-04-11 16:48:33,62201,0.0
2019-04-11 16:48:33,62301,0.0
2019-04-11 16:48:34,62402,0.0
2019-04-11 16:48:34,62501,0.0
2019-04-11 16:48:34,62601,0.0
2019-04-11 16:48:34,62701,0.0
2019-04-11 16:48:34,62801,0.0
2019-04-11 16:48:34,62901,0.0
2019-04-11 16:48:34,63002,0.0
2019-04-11 16:48:34,63101,0.0
2019-04-11 16:48:34,63201,0.0
2019-04-11 16:48:34,63301,0.0
2019-04-11 16:48:35,63401,0.0
2019-04-11 16:48:35,63501,0.0
2019-04-11 16:48:35,63601,0.0
2019-04-11 16:48:35,63701,0.0
2019-04-11 16:48:35,63802,0.0
2019-04-11 16:48:35,63901,0.0
2019-04-11 16:48:35,64001,0.0
2019-04-11 16:48:35,64101,0.0
2019-04-11 16:48:35,64202,0.0
2019-04-11 16:48:35,64301,0.0
2019-04-11 16:48:36,64401,0.0
2019-04-11 16:48:36,64502,0.0
2019-04-11 16:48:36,64601,0.0
2019-04-11 16:48:36,64701,0.0
2019-04-11 16:48:36,64801,0.0
2019-04-11 16:48:36,64901,0.0
2019-04-11 16:48:36,65002,0.0
2019-04-11 16:48:36,65101,0.0
2019-04-11 16:48:36,65201,0.0
2019-04-11 16:48:36,65302,0.0
2019-04-11 16:48:37,65401,0.0
2019-04-11 16:48:37,65501,0.0
2019-04-11 16:48:37,65601,0.0
2019-04-11 16:48:37,65702,0.0
2019-04-11 16:48:37,65801,0.0
2019-04-11 16:48:37,65901,0.0
2019-04-11 16:48:37,66001,0.0
2019-04-11 16:48:37,66102,0.0
2019-04-11 16:48:37,66201,0.0
2019-04-11 16:48:37,66301,0.0
2019-04-11 16:48:38,66402,0.0
2019-04-11 16:48:38,66501,0.0
2019-04-11 16:48:38,66601,0.0
2019-04-11 16:48:38,66702,0.0
2019-04-11 16:48:38,66801,0.0
2019-04-11 16:48:38,66901,0.0
2019-04-11 16:48:38,67002,0.0
2019-04-11 16:48:38,67101,0.0
2019-04-11 16:48:38,67201,0.0
2019-04-11 16:48:38,67302,0.0
2019-04-11 16:48:39,67402,0.0
2019-04-11 16:48:39,67501,0.0
2019-04-11 16:48:39,67601,0.0
2019-04-11 16:48:39,67702,0.0
2019-04-11 16:48:39,67801,0.0
2019-04-11 16:48:39,67901,0.0
2019-04-11 16:48:39,68002,0.0
2019-04-11 16:48:39,68101,0.0
2019-04-11 16:48:39,68201,0.0
2019-04-11 16:48:39,68301,0.0
2019-04-11 16:48:40,68402,0.0
2019-04-11 16:48:40,68501,0.0
2019-04-11 16:48:40,68602,0.0
2019-04-11 16:48:40,68701,0.0
2019-04-11 16:48:40,68801,0.0
2019-04-11 16:48:40,68902,0.0
2019-04-11 16:48:40,69001,0.0
2019-04-11 16:48:40,69101,0.0
2019-04-11 16:48:40,69201,0.0
2019-04-11 16:48:40,69302,0.0
2019-04-11 16:48:41,69401,0.0
2019-04-11 16:48:41,69502,0.0
2019-04-11 16:48:41,69601,0.0
2019-04-11 16:48:41,69701,0.0
